id|datetm|cui|type|polarity|text
578023396795162624|Wed Mar 18 02:41:31 UTC 2015|C0039336|3|1|taste
578023396795162624|Wed Mar 18 02:41:31 UTC 2015|C0039336|3|1|taste
578023396795162624|Wed Mar 18 02:41:31 UTC 2015|C0524222|5|1|OxyContin
578023396795162624|Wed Mar 18 02:41:31 UTC 2015|C0722364|1|1|OxyContin
578000976570888192|Wed Mar 18 01:12:26 UTC 2015|C0310370|1|1|tomorrow
578007941061570560|Wed Mar 18 01:40:06 UTC 2015|C0497327|2|1|dementia
578007941061570560|Wed Mar 18 01:40:06 UTC 2015|C0011265|2|1|dementia
578007941447589888|Wed Mar 18 01:40:06 UTC 2015|C1522449|5|1|RT
578000162582298625|Wed Mar 18 01:09:12 UTC 2015|C0310367|1|1|Today
578000162582298625|Wed Mar 18 01:09:12 UTC 2015|C0235974|2|1|pancreatic cancer
578000162582298625|Wed Mar 18 01:09:12 UTC 2015|C0346647|2|1|pancreatic cancer
578000162582298625|Wed Mar 18 01:09:12 UTC 2015|C0030274|6|1|pancreatic
578000162582298625|Wed Mar 18 01:09:12 UTC 2015|C1306459|2|1|cancer
578000162582298625|Wed Mar 18 01:09:12 UTC 2015|C0006826|2|1|cancer
578009182512762880|Wed Mar 18 01:45:02 UTC 2015|C1522449|5|1|RT
578009182512762880|Wed Mar 18 01:45:02 UTC 2015|C0524222|5|1|oxycontin
578009182512762880|Wed Mar 18 01:45:02 UTC 2015|C0722364|1|1|oxycontin
578009252872130560|Wed Mar 18 01:45:19 UTC 2015|C1533685|5|1|injection
578009252872130560|Wed Mar 18 01:45:19 UTC 2015|C0037813|5|1|ms
578009252872130560|Wed Mar 18 01:45:19 UTC 2015|C0026769|2|1|ms
578009420975599616|Wed Mar 18 01:45:59 UTC 2015|C0027662|2|1|men
578003880157515778|Wed Mar 18 01:23:58 UTC 2015|C1522449|5|1|RT
578003880157515778|Wed Mar 18 01:23:58 UTC 2015|C0719198|1|1|celebrex
578006696599162880|Wed Mar 18 01:35:09 UTC 2015|C0011900|3|1|dx
578013945132380160|Wed Mar 18 02:03:58 UTC 2015|C1522449|5|1|RT
578013945132380160|Wed Mar 18 02:03:58 UTC 2015|C0719198|1|1|celebrex
577987915831201792|Wed Mar 18 00:20:32 UTC 2015|C1696465|1|1|placebo
577990380810960896|Wed Mar 18 00:30:19 UTC 2015|C0001175|2|1|AIDS
577972278081671169|Tue Mar 17 23:18:23 UTC 2015|C0528249|1|1|humalog
577951099224780800|Tue Mar 17 21:54:14 UTC 2015|C0087111|5|1|Treatment
577951099224780800|Tue Mar 17 21:54:14 UTC 2015|C1533734|5|1|Treatment
577949355061178370|Tue Mar 17 21:47:18 UTC 2015|C0231377|3|1|IM
577953857105502208|Tue Mar 17 22:05:12 UTC 2015|C1522449|5|1|RT
577953857105502208|Tue Mar 17 22:05:12 UTC 2015|C1333394|2|1|ein
577953857105502208|Tue Mar 17 22:05:12 UTC 2015|C0019191|2|1|ich
577953971001802752|Tue Mar 17 22:05:39 UTC 2015|C1522449|5|1|RT
577953971001802752|Tue Mar 17 22:05:39 UTC 2015|C0392920|5|1|Chemo
577953971001802752|Tue Mar 17 22:05:39 UTC 2015|C0087111|5|1|Treatment
577953971001802752|Tue Mar 17 22:05:39 UTC 2015|C1533734|5|1|Treatment
577965212441141248|Tue Mar 17 22:50:19 UTC 2015|C0242383|2|1|AMD
577973652144201728|Tue Mar 17 23:23:51 UTC 2015|C1522449|5|1|RT
577973679302320128|Tue Mar 17 23:23:58 UTC 2015|C1522449|5|1|RT
577961454172778496|Tue Mar 17 22:35:23 UTC 2015|C1306459|2|1|cancer
577961454172778496|Tue Mar 17 22:35:23 UTC 2015|C0006826|2|1|cancer
577961454172778496|Tue Mar 17 22:35:23 UTC 2015|C0235974|2|1|Pancreatic Cancer
577961454172778496|Tue Mar 17 22:35:23 UTC 2015|C0346647|2|1|Pancreatic Cancer
577961454172778496|Tue Mar 17 22:35:23 UTC 2015|C0030274|6|1|Pancreatic
577961454172778496|Tue Mar 17 22:35:23 UTC 2015|C1306459|2|1|Cancer
577961454172778496|Tue Mar 17 22:35:23 UTC 2015|C0006826|2|1|Cancer
577967654184620032|Tue Mar 17 23:00:01 UTC 2015|C1522449|5|1|RT
577967668839354368|Tue Mar 17 23:00:05 UTC 2015|C0939412|1|1|Novolog
577967837978992641|Tue Mar 17 23:00:45 UTC 2015|C0231528|3|1|myalgia
577967875597692928|Tue Mar 17 23:00:54 UTC 2015|C0524222|5|1|OxyContin
577967875597692928|Tue Mar 17 23:00:54 UTC 2015|C0722364|1|1|OxyContin
577967875597692928|Tue Mar 17 23:00:54 UTC 2015|C1328247|2|1|abuse
577967875597692928|Tue Mar 17 23:00:54 UTC 2015|C0562381|3|1|abuse
577967875597692928|Tue Mar 17 23:00:54 UTC 2015|C0013146|2|1|drug abuse
577967875597692928|Tue Mar 17 23:00:54 UTC 2015|C1328247|2|1|abuse
577967875597692928|Tue Mar 17 23:00:54 UTC 2015|C0562381|3|1|abuse
577967875597692928|Tue Mar 17 23:00:54 UTC 2015|C0040715|2|1|t
577964556250701825|Tue Mar 17 22:47:42 UTC 2015|C1121854|1|1|symbicort
577965996880838656|Tue Mar 17 22:53:26 UTC 2015|C0202098|5|1|insulin
577965996880838656|Tue Mar 17 22:53:26 UTC 2015|C0024554|3|1|m
577969013096988672|Tue Mar 17 23:05:25 UTC 2015|C0543467|5|1|surgery
577969013096988672|Tue Mar 17 23:05:25 UTC 2015|C0277556|2|1|relapse
577926461224534017|Tue Mar 17 20:16:20 UTC 2015|C1522449|5|1|RT
577926461224534017|Tue Mar 17 20:16:20 UTC 2015|C0024554|3|1|m
577926604128673792|Tue Mar 17 20:16:54 UTC 2015|C0524222|5|1|oxycontin
577926604128673792|Tue Mar 17 20:16:54 UTC 2015|C0722364|1|1|oxycontin
577926604128673792|Tue Mar 17 20:16:54 UTC 2015|C0201519|5|1|ica
577926309424340992|Tue Mar 17 20:15:44 UTC 2015|C0024554|3|1|m
577925182834282496|Tue Mar 17 20:11:15 UTC 2015|C0005767|6|1|blood
574267515137720321|Sat Mar 07 17:56:59 UTC 2015|C1522449|5|1|RT
574267669324505090|Sat Mar 07 17:57:36 UTC 2015|C1522449|5|1|RT
574267669324505090|Sat Mar 07 17:57:36 UTC 2015|C1306459|2|1|Cancer
574267669324505090|Sat Mar 07 17:57:36 UTC 2015|C0006826|2|1|Cancer
574267669324505090|Sat Mar 07 17:57:36 UTC 2015|C0042789|3|1|sight
574267706272268291|Sat Mar 07 17:57:45 UTC 2015|C1522449|5|1|RT
574267706272268291|Sat Mar 07 17:57:45 UTC 2015|C1306459|2|1|Cancer
574267706272268291|Sat Mar 07 17:57:45 UTC 2015|C0006826|2|1|Cancer
574267706272268291|Sat Mar 07 17:57:45 UTC 2015|C0042789|3|1|sight
574267321482506241|Sat Mar 07 17:56:13 UTC 2015|C1522449|5|1|RT
574267321482506241|Sat Mar 07 17:56:13 UTC 2015|C1306459|2|1|Cancer
574267321482506241|Sat Mar 07 17:56:13 UTC 2015|C0006826|2|1|Cancer
574267321482506241|Sat Mar 07 17:56:13 UTC 2015|C0042789|3|1|sight
574267477703684097|Sat Mar 07 17:56:50 UTC 2015|C1522449|5|1|RT
574267477703684097|Sat Mar 07 17:56:50 UTC 2015|C1306459|2|1|Cancer
574267477703684097|Sat Mar 07 17:56:50 UTC 2015|C0006826|2|1|Cancer
574267477703684097|Sat Mar 07 17:56:50 UTC 2015|C0042789|3|1|sight
574270721314136064|Sat Mar 07 18:09:44 UTC 2015|C0373675|5|1|mg
574269247381241856|Sat Mar 07 18:03:52 UTC 2015|C1522449|5|1|RT
574269247381241856|Sat Mar 07 18:03:52 UTC 2015|C1306459|2|1|Cancer
574269247381241856|Sat Mar 07 18:03:52 UTC 2015|C0006826|2|1|Cancer
574269247381241856|Sat Mar 07 18:03:52 UTC 2015|C0042789|3|1|sight
574270988747075584|Sat Mar 07 18:10:47 UTC 2015|C0939400|1|1|nexium
574276231010516992|Sat Mar 07 18:31:37 UTC 2015|C0009443|2|1|cold
574276231010516992|Sat Mar 07 18:31:37 UTC 2015|C0024117|2|1|cold
574276901331734529|Sat Mar 07 18:34:17 UTC 2015|C0017168|2|1|reflux
574276901331734529|Sat Mar 07 18:34:17 UTC 2015|C0232483|2|1|reflux
574276901331734529|Sat Mar 07 18:34:17 UTC 2015|C0939400|1|1|nexium
574279987005521920|Sat Mar 07 18:46:33 UTC 2015|C0162373|1|1|Prozac
574279987005521920|Sat Mar 07 18:46:33 UTC 2015|C0011581|2|1|depression
574279987005521920|Sat Mar 07 18:46:33 UTC 2015|C0011570|2|1|depression
574279987005521920|Sat Mar 07 18:46:33 UTC 2015|C0344315|3|1|depression
574279987005521920|Sat Mar 07 18:46:33 UTC 2015|C0003469|2|1|anxiety
574279987005521920|Sat Mar 07 18:46:33 UTC 2015|C0003467|3|1|anxiety
574284525145972736|Sat Mar 07 19:04:35 UTC 2015|C0939400|1|1|nexium
574284525145972736|Sat Mar 07 19:04:35 UTC 2015|C0230028|6|1|mouth
574284525145972736|Sat Mar 07 19:04:35 UTC 2015|C1267547|6|1|mouth
574284525145972736|Sat Mar 07 19:04:35 UTC 2015|C1278910|6|1|mouth
574284525145972736|Sat Mar 07 19:04:35 UTC 2015|C0226896|6|1|mouth
574284525145972736|Sat Mar 07 19:04:35 UTC 2015|C0241426|3|1|burning tongue
574284525145972736|Sat Mar 07 19:04:35 UTC 2015|C0040408|6|1|tongue
574284525145972736|Sat Mar 07 19:04:35 UTC 2015|C1278913|6|1|tongue
574282633946865664|Sat Mar 07 18:57:04 UTC 2015|C0939400|1|1|nexium
574282633946865664|Sat Mar 07 18:57:04 UTC 2015|C0373675|5|1|mg
578246795609923585|Wed Mar 18 17:29:14 UTC 2015|C1522449|5|1|RT
578246795609923585|Wed Mar 18 17:29:14 UTC 2015|C0524222|5|1|OxyContin
578246795609923585|Wed Mar 18 17:29:14 UTC 2015|C0722364|1|1|OxyContin
578243988039319552|Wed Mar 18 17:18:04 UTC 2015|C1522449|5|1|RT
578243988039319552|Wed Mar 18 17:18:04 UTC 2015|C0027051|2|1|Heart attack
578243988039319552|Wed Mar 18 17:18:04 UTC 2015|C0018787|6|1|Heart
578243988039319552|Wed Mar 18 17:18:04 UTC 2015|C1281570|6|1|Heart
578243988039319552|Wed Mar 18 17:18:04 UTC 2015|C0277793|3|1|attack
578243988039319552|Wed Mar 18 17:18:04 UTC 2015|C1304680|3|1|attack
578243988039319552|Wed Mar 18 17:18:04 UTC 2015|C0019080|2|1|bleeding
578243988039319552|Wed Mar 18 17:18:04 UTC 2015|C0267596|2|1|rectal bleeding
578243988039319552|Wed Mar 18 17:18:04 UTC 2015|C0019080|2|1|bleeding
578259186632564736|Wed Mar 18 18:18:28 UTC 2015|C0013658|3|1|education
578259186632564736|Wed Mar 18 18:18:28 UTC 2015|C0424927|3|1|education
578259186632564736|Wed Mar 18 18:18:28 UTC 2015|C1273518|3|1|responsible
578259187593056256|Wed Mar 18 18:18:28 UTC 2015|C0557875|3|1|Tired
578259187593056256|Wed Mar 18 18:18:28 UTC 2015|C0030193|3|1|pain
574340315340996608|Sat Mar 07 22:46:16 UTC 2015|C1522449|5|1|RT
574340315340996608|Sat Mar 07 22:46:16 UTC 2015|C0001175|2|1|Aids
574339174972678144|Sat Mar 07 22:41:44 UTC 2015|C1522449|5|1|RT
574339174972678144|Sat Mar 07 22:41:44 UTC 2015|C1314687|3|1|sex
578251213352923137|Wed Mar 18 17:46:47 UTC 2015|C0040610|1|1|TRAMADOL
574350352612392960|Sat Mar 07 23:26:09 UTC 2015|C1522449|5|1|RT
574350352612392960|Sat Mar 07 23:26:09 UTC 2015|C0524222|5|1|Oxycontin
574350352612392960|Sat Mar 07 23:26:09 UTC 2015|C0722364|1|1|Oxycontin
574350352612392960|Sat Mar 07 23:26:09 UTC 2015|C0162429|2|1|deficiency
574347266653319169|Sat Mar 07 23:13:53 UTC 2015|C1522449|5|1|RT
574347266653319169|Sat Mar 07 23:13:53 UTC 2015|C0001175|2|1|Aids
578252945357144065|Wed Mar 18 17:53:40 UTC 2015|C0677908|5|1|maintenance therapy
578252945357144065|Wed Mar 18 17:53:40 UTC 2015|C0087111|5|1|therapy
578252945357144065|Wed Mar 18 17:53:40 UTC 2015|C1170625|1|1|Suboxone
578252945357144065|Wed Mar 18 17:53:40 UTC 2015|C0085281|2|1|addiction
574351913623420928|Sat Mar 07 23:32:21 UTC 2015|C1522449|5|1|RT
574351913623420928|Sat Mar 07 23:32:21 UTC 2015|C0001175|2|1|Aids
574352807404376066|Sat Mar 07 23:35:54 UTC 2015|C1522449|5|1|RT
574352807463161856|Sat Mar 07 23:35:54 UTC 2015|C1522449|5|1|RT
574356231113981952|Sat Mar 07 23:49:31 UTC 2015|C0011581|2|1|Depression
574356231113981952|Sat Mar 07 23:49:31 UTC 2015|C0011570|2|1|Depression
574356231113981952|Sat Mar 07 23:49:31 UTC 2015|C0344315|3|1|Depression
574356293957218304|Sat Mar 07 23:49:46 UTC 2015|C1170625|1|1|suboxone
574355719132082176|Sat Mar 07 23:47:29 UTC 2015|C1522449|5|1|RT
574355719132082176|Sat Mar 07 23:47:29 UTC 2015|C0021390|2|1|IBD
574355777353310209|Sat Mar 07 23:47:42 UTC 2015|C0719198|1|1|celebrex
574355789088952320|Sat Mar 07 23:47:45 UTC 2015|C0524222|5|1|OxyContin
574355789088952320|Sat Mar 07 23:47:45 UTC 2015|C0722364|1|1|OxyContin
574355842084044800|Sat Mar 07 23:47:58 UTC 2015|C1522449|5|1|RT
574355842084044800|Sat Mar 07 23:47:58 UTC 2015|C0001175|2|1|Aids
578262267084427264|Wed Mar 18 18:30:42 UTC 2015|C0231218|3|1|ill
578262267084427264|Wed Mar 18 18:30:42 UTC 2015|C0562357|3|1|uninformed
578257842089562112|Wed Mar 18 18:13:07 UTC 2015|C0939400|1|1|nexium
578258036470362113|Wed Mar 18 18:13:54 UTC 2015|C0231377|3|1|im
574357878439473153|Sat Mar 07 23:56:03 UTC 2015|C0939400|1|1|nexium
574357878439473153|Sat Mar 07 23:56:03 UTC 2015|C0012634|2|1|Diseases
578258157765586944|Wed Mar 18 18:14:22 UTC 2015|C1505020|1|1|DULOXETINE HYDROCHLORIDE
578258157765586944|Wed Mar 18 18:14:22 UTC 2015|C0245561|1|1|DULOXETINE
578258157765586944|Wed Mar 18 18:14:22 UTC 2015|C0201956|5|1|CITRATE
574363300072460288|Sun Mar 08 00:17:36 UTC 2015|C0879626|2|1|side effect
578273433496190976|Wed Mar 18 19:15:05 UTC 2015|C1522449|5|1|RT
578273504489029632|Wed Mar 18 19:15:21 UTC 2015|C0227192|6|1|les
578273513926238208|Wed Mar 18 19:15:24 UTC 2015|C0011849|2|1|diabetes
578273651751043072|Wed Mar 18 19:15:57 UTC 2015|C1522449|5|1|RT
578273651751043072|Wed Mar 18 19:15:57 UTC 2015|C0011849|2|1|diabetes
574364367652786176|Sun Mar 08 00:21:51 UTC 2015|C0524222|5|1|OXYCONTIN
574364367652786176|Sun Mar 08 00:21:51 UTC 2015|C0722364|1|1|OXYCONTIN
574364367652786176|Sun Mar 08 00:21:51 UTC 2015|C0524222|5|1|OXYCODONE
574364367652786176|Sun Mar 08 00:21:51 UTC 2015|C0030049|1|1|OXYCODONE
574364367652786176|Sun Mar 08 00:21:51 UTC 2015|C0524222|5|1|OXYCODONE
574364367652786176|Sun Mar 08 00:21:51 UTC 2015|C0030049|1|1|OXYCODONE
574364367652786176|Sun Mar 08 00:21:51 UTC 2015|C0524222|5|1|OXYCONTIN
574364367652786176|Sun Mar 08 00:21:51 UTC 2015|C0722364|1|1|OXYCONTIN
578437881544376320|Thu Mar 19 06:08:32 UTC 2015|C0024554|3|1|m
578437881544376320|Thu Mar 19 06:08:32 UTC 2015|C0528249|1|1|humalog
578437881544376320|Thu Mar 19 06:08:32 UTC 2015|C0528249|1|1|humalog
578439790808281088|Thu Mar 19 06:16:07 UTC 2015|C1522449|5|1|RT
578445381983477761|Thu Mar 19 06:38:20 UTC 2015|C0013806|5|1|est
578445381983477761|Thu Mar 19 06:38:20 UTC 2015|C0523213|5|1|pas
578449494905384961|Thu Mar 19 06:54:41 UTC 2015|C0013806|5|1|est
578449494905384961|Thu Mar 19 06:54:41 UTC 2015|C0523213|5|1|pas
578422076790345728|Thu Mar 19 05:05:44 UTC 2015|C0025598|1|1|metformin
578422076790345728|Thu Mar 19 05:05:44 UTC 2015|C0087111|5|1|Tx
578422076790345728|Thu Mar 19 05:05:44 UTC 2015|C0332377|3|1|Tx
578428274117775360|Thu Mar 19 05:30:21 UTC 2015|C0528249|1|1|Humalog
578428274117775360|Thu Mar 19 05:30:21 UTC 2015|C0406810|2|1|name
578428274117775360|Thu Mar 19 05:30:21 UTC 2015|C0939412|1|1|Novolog
578428274117775360|Thu Mar 19 05:30:21 UTC 2015|C0024554|3|1|m
578428274117775360|Thu Mar 19 05:30:21 UTC 2015|C0406810|2|1|name
578427590563794944|Thu Mar 19 05:27:38 UTC 2015|C1522449|5|1|RT
578430514157232128|Thu Mar 19 05:39:15 UTC 2015|C0939400|1|1|Nexium
578430614417879040|Thu Mar 19 05:39:39 UTC 2015|C1522449|5|1|RT
578430614417879040|Thu Mar 19 05:39:39 UTC 2015|C1306459|2|1|Cancer
578430614417879040|Thu Mar 19 05:39:39 UTC 2015|C0006826|2|1|Cancer
578430614417879040|Thu Mar 19 05:39:39 UTC 2015|C0042789|3|1|sight
578432176338923520|Thu Mar 19 05:45:52 UTC 2015|C0233660|2|1|Blocking
578432176338923520|Thu Mar 19 05:45:52 UTC 2015|C0001175|2|1|AIDS
578410397507665920|Thu Mar 19 04:19:19 UTC 2015|C0033213|3|1|Problem
578411188318437376|Thu Mar 19 04:22:28 UTC 2015|C1522449|5|1|RT
578411188318437376|Thu Mar 19 04:22:28 UTC 2015|C0528249|1|1|humalog
578411188318437376|Thu Mar 19 04:22:28 UTC 2015|C0939412|1|1|novolog
578412261276065792|Thu Mar 19 04:26:44 UTC 2015|C1170625|1|1|suboxone
578410121174249472|Thu Mar 19 04:18:13 UTC 2015|C0013144|3|1|sleepy
578410121174249472|Thu Mar 19 04:18:13 UTC 2015|C0234450|3|1|sleepy
578418311299407872|Thu Mar 19 04:50:46 UTC 2015|C0939400|1|1|nexium
578415072248143872|Thu Mar 19 04:37:54 UTC 2015|C0524222|5|1|OxyContin
578415072248143872|Thu Mar 19 04:37:54 UTC 2015|C0722364|1|1|OxyContin
578419430134165504|Thu Mar 19 04:55:13 UTC 2015|C0939400|1|1|nexium
578419543464247296|Thu Mar 19 04:55:40 UTC 2015|C1522449|5|1|RT
578420317418315776|Thu Mar 19 04:58:44 UTC 2015|C0011209|5|1|delivery
578420317418315776|Thu Mar 19 04:58:44 UTC 2015|C0040610|1|1|tramadol
578420317418315776|Thu Mar 19 04:58:44 UTC 2015|C0719198|1|1|celebrex
578420317418315776|Thu Mar 19 04:58:44 UTC 2015|C0677049|3|1|Sucks
578420317418315776|Thu Mar 19 04:58:44 UTC 2015|C0030193|3|1|pain
578420317418315776|Thu Mar 19 04:58:44 UTC 2015|C0231441|3|1|immobile
578903886162882560|Fri Mar 20 13:00:16 UTC 2015|C0011849|2|1|diabetes
578901804186005504|Fri Mar 20 12:52:00 UTC 2015|C0024554|3|1|m
578901804186005504|Fri Mar 20 12:52:00 UTC 2015|C0018041|3|1|golf
578901896464838656|Fri Mar 20 12:52:22 UTC 2015|C0024554|3|1|m
578901896464838656|Fri Mar 20 12:52:22 UTC 2015|C0524222|5|1|OxyContin
578901896464838656|Fri Mar 20 12:52:22 UTC 2015|C0722364|1|1|OxyContin
578901896464838656|Fri Mar 20 12:52:22 UTC 2015|C0026845|6|1|muscle
578909118414647297|Fri Mar 20 13:21:04 UTC 2015|C0310367|1|1|today
578906427399516160|Fri Mar 20 13:10:22 UTC 2015|C1170625|1|1|suboxone
578914254692098048|Fri Mar 20 13:41:28 UTC 2015|C1263846|2|1|adhd
578914372044587010|Fri Mar 20 13:41:56 UTC 2015|C1522449|5|1|RT
578914372044587010|Fri Mar 20 13:41:56 UTC 2015|C0939400|1|1|nexium
578909945963376640|Fri Mar 20 13:24:21 UTC 2015|C0524222|5|1|oxycontin
578909945963376640|Fri Mar 20 13:24:21 UTC 2015|C0722364|1|1|oxycontin
578925721499791360|Fri Mar 20 14:27:02 UTC 2015|C0162723|1|1|Zyrtec
578925721499791360|Fri Mar 20 14:27:02 UTC 2015|C0020517|2|1|allergy
578927069154787328|Fri Mar 20 14:32:23 UTC 2015|C1522449|5|1|RT
578927069154787328|Fri Mar 20 14:32:23 UTC 2015|C0373675|5|1|MG
578927079783292928|Fri Mar 20 14:32:26 UTC 2015|C1522449|5|1|RT
578927079783292928|Fri Mar 20 14:32:26 UTC 2015|C0939400|1|1|nexium
578268683556036608|Wed Mar 18 18:56:12 UTC 2015|C0030563|3|1|para
574300963714043905|Sat Mar 07 20:09:54 UTC 2015|C1522449|5|1|RT
574300597509206016|Sat Mar 07 20:08:27 UTC 2015|C0008628|2|1|del
574299265859592192|Sat Mar 07 20:03:09 UTC 2015|C0719198|1|1|celebrex
574299265859592192|Sat Mar 07 20:03:09 UTC 2015|C0392806|5|1|hip replacement
574299265859592192|Sat Mar 07 20:03:09 UTC 2015|C0019552|6|1|hip
574299265859592192|Sat Mar 07 20:03:09 UTC 2015|C0022122|6|1|hip
574299265859592192|Sat Mar 07 20:03:09 UTC 2015|C0035139|5|1|replacement
574299294699651073|Sat Mar 07 20:03:16 UTC 2015|C0939400|1|1|nexium
574299450820161536|Sat Mar 07 20:03:53 UTC 2015|C0719198|1|1|celebrex
574303849437085697|Sat Mar 07 20:21:22 UTC 2015|C0021390|2|1|IBD
574303849437085697|Sat Mar 07 20:21:22 UTC 2015|C0085633|2|1|mood swings
574303849437085697|Sat Mar 07 20:21:22 UTC 2015|C0026516|3|1|mood
574303933348319234|Sat Mar 07 20:21:42 UTC 2015|C0332461|3|1|patch
574303933348319234|Sat Mar 07 20:21:42 UTC 2015|C0524222|5|1|oxycontin
574303933348319234|Sat Mar 07 20:21:42 UTC 2015|C0722364|1|1|oxycontin
574303933348319234|Sat Mar 07 20:21:42 UTC 2015|C2698261|5|1|morphine
578268415229440000|Wed Mar 18 18:55:08 UTC 2015|C0939400|1|1|nexium
578268620394008578|Wed Mar 18 18:55:57 UTC 2015|C0011849|2|1|diabetes
578268620394008578|Wed Mar 18 18:55:57 UTC 2015|C0035078|2|1|renal failure
578268620394008578|Wed Mar 18 18:55:57 UTC 2015|C0341697|2|1|renal failure
578268620394008578|Wed Mar 18 18:55:57 UTC 2015|C0022646|6|1|renal
574306326022500353|Sat Mar 07 20:31:12 UTC 2015|C0939400|1|1|Nexium
574306326022500353|Sat Mar 07 20:31:12 UTC 2015|C0939400|1|1|Nexium
574314635903516674|Sat Mar 07 21:04:14 UTC 2015|C0524222|5|1|Oxycontin
574314635903516674|Sat Mar 07 21:04:14 UTC 2015|C0722364|1|1|Oxycontin
574314731051188224|Sat Mar 07 21:04:36 UTC 2015|C0719198|1|1|celebrex
574313457258008576|Sat Mar 07 20:59:33 UTC 2015|C1522449|5|1|RT
574313457258008576|Sat Mar 07 20:59:33 UTC 2015|C1306459|2|1|Cancer
574313457258008576|Sat Mar 07 20:59:33 UTC 2015|C0006826|2|1|Cancer
574313457258008576|Sat Mar 07 20:59:33 UTC 2015|C0042789|3|1|sight
574313511876235264|Sat Mar 07 20:59:46 UTC 2015|C1522449|5|1|RT
574313511876235264|Sat Mar 07 20:59:46 UTC 2015|C0008628|2|-1|DEL
574313566599127040|Sat Mar 07 20:59:59 UTC 2015|C1522449|5|1|RT
574313566599127040|Sat Mar 07 20:59:59 UTC 2015|C1306459|2|1|Cancer
574313566599127040|Sat Mar 07 20:59:59 UTC 2015|C0006826|2|1|Cancer
574313566599127040|Sat Mar 07 20:59:59 UTC 2015|C0042789|3|1|sight
578277443540226049|Wed Mar 18 19:31:01 UTC 2015|C0424589|3|1|energy
578277622670589952|Wed Mar 18 19:31:43 UTC 2015|C1522449|5|1|RT
578271263312846848|Wed Mar 18 19:06:27 UTC 2015|C1522449|5|1|RT
578271263312846848|Wed Mar 18 19:06:27 UTC 2015|C1328247|2|1|abuse
578271263312846848|Wed Mar 18 19:06:27 UTC 2015|C0562381|3|1|abuse
578271263312846848|Wed Mar 18 19:06:27 UTC 2015|C0524222|5|1|OxyContin
578271263312846848|Wed Mar 18 19:06:27 UTC 2015|C0722364|1|1|OxyContin
578271264877502464|Wed Mar 18 19:06:27 UTC 2015|C0011849|2|1|diabetes
578271264877502464|Wed Mar 18 19:06:27 UTC 2015|C0022646|6|1|renal
578274055939182592|Wed Mar 18 19:17:33 UTC 2015|C0939400|1|1|nexium
578274055939182592|Wed Mar 18 19:17:33 UTC 2015|C1510471|2|1|vitamin b 12 deficiency
578274055939182592|Wed Mar 18 19:17:33 UTC 2015|C0042850|2|1|vitamin b 12 deficiency
578274055939182592|Wed Mar 18 19:17:33 UTC 2015|C0042847|2|1|vitamin b 12 deficiency
578274055939182592|Wed Mar 18 19:17:33 UTC 2015|C0162429|2|1|deficiency
578270164208201728|Wed Mar 18 19:02:05 UTC 2015|C0524222|5|1|OxyContin
578270164208201728|Wed Mar 18 19:02:05 UTC 2015|C0722364|1|1|OxyContin
578270402696343552|Wed Mar 18 19:03:02 UTC 2015|C0011849|2|1|diabetes
578270402696343552|Wed Mar 18 19:03:02 UTC 2015|C0035078|2|1|renal failure
578270402696343552|Wed Mar 18 19:03:02 UTC 2015|C0341697|2|1|renal failure
578270402696343552|Wed Mar 18 19:03:02 UTC 2015|C0022646|6|1|renal
574319198412926976|Sat Mar 07 21:22:21 UTC 2015|C0040715|2|1|t
578271755640434689|Wed Mar 18 19:08:24 UTC 2015|C1121854|1|1|Symbicort
578271898603294720|Wed Mar 18 19:08:59 UTC 2015|C0013806|5|1|est
578271898603294720|Wed Mar 18 19:08:59 UTC 2015|C0523213|5|1|pas
574321933925380096|Sat Mar 07 21:33:14 UTC 2015|C0719198|1|1|celebrex
574321933925380096|Sat Mar 07 21:33:14 UTC 2015|C0150768|3|1|shop
574321933925380096|Sat Mar 07 21:33:14 UTC 2015|C0719198|1|1|celebrex
574326101368922112|Sat Mar 07 21:49:47 UTC 2015|C1522449|5|1|RT
574326101368922112|Sat Mar 07 21:49:47 UTC 2015|C0947647|5|1|manipulation
574329719518281728|Sat Mar 07 22:04:10 UTC 2015|C1522449|5|1|RT
578278527172145152|Wed Mar 18 19:35:19 UTC 2015|C0032074|3|1|Planning
578278638019158017|Wed Mar 18 19:35:45 UTC 2015|C0939400|1|1|nexium
578277726525648897|Wed Mar 18 19:32:08 UTC 2015|C1522449|5|1|RT
578277748499570688|Wed Mar 18 19:32:13 UTC 2015|C1522449|5|1|RT
578277748499570688|Wed Mar 18 19:32:13 UTC 2015|C0310367|1|1|today
578277748499570688|Wed Mar 18 19:32:13 UTC 2015|C0524222|5|1|OxyContin
578277748499570688|Wed Mar 18 19:32:13 UTC 2015|C0722364|1|1|OxyContin
578277755499995136|Wed Mar 18 19:32:15 UTC 2015|C1505020|1|1|DULOXETINE HYDROCHLORIDE
578277755499995136|Wed Mar 18 19:32:15 UTC 2015|C0245561|1|1|DULOXETINE
578277755499995136|Wed Mar 18 19:32:15 UTC 2015|C0201956|5|1|CITRATE
578278347823800324|Wed Mar 18 19:34:36 UTC 2015|C1522449|5|1|RT
578278364747821056|Wed Mar 18 19:34:40 UTC 2015|C1522449|5|1|RT
578277286199189504|Wed Mar 18 19:30:23 UTC 2015|C1522449|5|1|RT
578277342155554816|Wed Mar 18 19:30:36 UTC 2015|C0001175|2|1|AIDS
